"ICD9"	"meaning"	"node_id"	"parent_id"	"selectable"	"phecode"	"description"	"group"	"groupnum"	"added"	"sex"	"rollup"	"leaf"
"E864.32"	"E86432 Acc. pois. other spec.corrosives/caustics n.e.c. (at: mine, quarry)"	10411	10408	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E864.33"	"E86433 Acc. pois. other spec. corrosives/caustics n.e.c. (at: industrial place)"	10412	10408	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E864.34"	"E86434 Acc. pois.other spec. corrosives/caustics n.e.c. (at: sports place)"	10413	10408	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E864.35"	"E86435 Acc. pois.other spec. corrosives/caustics n.e.c. (at: street)"	10414	10408	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E864.36"	"E86436 Acc. pois. other spec. corrosives/caustics n.e.c. (at: public building)"	10415	10408	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E864.37"	"E86437 Acc. pois. other spec. corrosives/caustics n.e.c. (at: residential inst'n"	10416	10408	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E864.38"	"E86438 Acc. pois. other spec. corrosives/caustics n.e.c. (at:other spec. place)"	10417	10408	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E864.39"	"E86439 Acc. pois. other spec. corrosives/caustics n.e.c. (at: unspecified place)"	10418	10408	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E864.4"	"E8644 Acc. pois. unspec. corrosives/caustics"	10419	10374	"N"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E864.40"	"E86440 Acc. pois. unspec. corrosives/caustics (at: home)"	10420	10419	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E864.41"	"E86441 Acc. pois. unspec. corrosives/caustics (at: farm)"	10421	10419	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E864.42"	"E86442 Acc. pois. unspec. corrosives/caustics (at: mine, quarry)"	10422	10419	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E864.43"	"E86443 Acc. pois. unspec. corrosives/caustics (at: industrial place)"	10423	10419	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E864.44"	"E86444 Acc. pois. unspec. corrosives/caustics (at: sports place)"	10424	10419	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E864.45"	"E86445 Acc. pois. unspec. corrosives/caustics (at: street)"	10425	10419	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E864.46"	"E86446 Acc. pois. unspec.corrosives/caustics (at: public building)"	10426	10419	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E864.47"	"E86447 Acc. pois. unspec. corrosives/caustics (at: residential inst'n)"	10427	10419	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E864.48"	"E86448 Acc. pois. unspec. corrosives/caustics (at:other spec. place)"	10428	10419	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E864.49"	"E86449 Acc. pois. unspec. corrosives/caustics (at: unspecified place)"	10429	10419	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924"	"E924 Acc. caused by hot subst./object, caustic/corrosive material, steam"	12402	163	"N"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.0"	"E9240 Acc. caused by hot liquid/vapour incl. steam"	12403	12402	"N"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.00"	"E92400 Acc. caused by hot liquid/vapour incl. steam (at: home)"	12404	12403	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.01"	"E92401 Acc. caused by hot liquid/vapour incl. steam (at: farm)"	12405	12403	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.02"	"E92402 Acc. caused by hot liquid/vapour incl. steam (at: mine, quarry)"	12406	12403	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.03"	"E92403 Acc. caused by hot liquid/vapour incl. steam (at: industrial place)"	12407	12403	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.04"	"E92404 Acc. caused by hot liquid/vapour incl. steam (at: sports place)"	12408	12403	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.05"	"E92405 Acc. caused by hot liquid/vapour incl. steam (at: street)"	12409	12403	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.06"	"E92406 Acc. caused by hot liquid/vapour incl. steam (at: public building)"	12410	12403	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.07"	"E92407 Acc. caused by hot liquid/vapour incl. steam (at: residential inst'n)"	12411	12403	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.08"	"E92408 Acc. caused by hot liquid/vapour incl. steam (at: other spec. place)"	12412	12403	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.09"	"E92409 Acc. caused by hot liquid/vapour incl. steam (at: unspecified place)"	12413	12403	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.1"	"E9241 Acc. caused by caustic/corrosive substances"	12414	12402	"N"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.10"	"E92410 Acc. caused by caustic/corrosive substances (at: home)"	12415	12414	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.11"	"E92411 Acc. caused by caustic/corrosive substances (at: farm)"	12416	12414	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.12"	"E92412 Acc. caused by caustic/corrosive substances (at: mine, quarry)"	12417	12414	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.13"	"E92413 Acc. caused by caustic/corrosive substances (at: industrial place)"	12418	12414	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.14"	"E92414 Acc. caused by caustic/corrosive substances (at: sports place)"	12419	12414	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.15"	"E92415 Acc. caused by caustic/corrosive substances (at: street)"	12420	12414	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.16"	"E92416 Acc. caused by caustic/corrosive substances (at: public building)"	12421	12414	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.17"	"E92417 Acc. caused by caustic/corrosive substances (at: residential inst'n)"	12422	12414	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.18"	"E92418 Acc. caused by caustic/corrosive substances (at: other spec. place)"	12423	12414	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.19"	"E92419 Acc. caused by caustic/corrosive substances (at: unspecified place)"	12424	12414	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.8"	"E9248 Acc. caused by other spec. hot substance/object"	12425	12402	"N"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.80"	"E92480 Acc. caused by other spec. hot substance/object (at: home)"	12426	12425	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.81"	"E92481 Acc. caused by other spec. hot substance/object (at: farm)"	12427	12425	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.82"	"E92482 Acc. caused by other spec. hot substance/object (at: mine, quarry)"	12428	12425	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.83"	"E92483 Acc. caused by other spec. hot substance/object (at: industrial place)"	12429	12425	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.84"	"E92484 Acc. caused by other spec. hot substance/object (at: sports place)"	12430	12425	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.85"	"E92485 Acc. caused by other spec. hot substance/object (at: street)"	12431	12425	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.86"	"E92486 Acc. caused by other spec. hot substance/object (at: public building)"	12432	12425	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.87"	"E92487 Acc. caused by other spec. hot substance/object (at: residential inst'n)"	12433	12425	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.88"	"E92488 Acc. caused by other spec. hot substance/object (at: other spec. place)"	12434	12425	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.89"	"E92489 Acc. caused by other spec. hot substance/object (at: unspecified place)"	12435	12425	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.9"	"E9249 Acc. caused by unspecified hot substance/object"	12436	12402	"N"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.90"	"E92490 Acc. caused by unspecified hot substance/object (at: home)"	12437	12436	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.91"	"E92491 Acc. caused by unspecified hot substance/object (at: farm)"	12438	12436	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.92"	"E92492 Acc. caused by unspecified hot substance/object (at: mine, quarry)"	12439	12436	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.93"	"E92493 Acc. caused by unspecified hot substance/object (at: industrial place)"	12440	12436	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.94"	"E92494 Acc. caused by unspecified hot substance/object (at: sports place)"	12441	12436	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.95"	"E92495 Acc. caused by unspecified hot substance/object (at: street)"	12442	12436	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.96"	"E92496 Acc. caused by unspecified hot substance/object (at: public building)"	12443	12436	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.97"	"E92497 Acc. caused by unspecified hot substance/object (at: residential inst'n)"	12444	12436	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.98"	"E92498 Acc. caused by unspecified hot substance/object (at: other spec. place)"	12445	12436	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E924.99"	"E92499 Acc. caused by unspecified hot substance/object (at: unspecified place)"	12446	12436	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E980.6"	"E9806 Poisoning undet. acc./purp. by corrisive, caustic substances"	12979	12972	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E983"	"E983 Hanging, strangulation undet. acc./purposely inflicted"	12992	170	"N"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E983.0"	"E9830 Hanging, undetermined whether accidentally or purposely inflicted"	12993	12992	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E983.1"	"E9831 Suffocation by plastic bag, undet. acc./purposely inflicted"	12994	12992	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E983.8"	"E9838 Strangulation/suffocation by other spec. means, undet. acc./purpose"	12995	12992	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E983.9"	"E9839 Strangulation/suffocation by unspecified means, undet. acc./purpose"	12996	12992	"Y"	"983"	"Toxic effect of corrosive aromatics, acids, and caustic alkalis"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"984"	"984 Toxic effect of lead and its compounds (including fumes)"	8932	144	"N"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"984.0"	"9840 Toxic effect of inorganic lead compounds"	8933	8932	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"984.1"	"9841 Toxic effect of organic lead compounds"	8934	8932	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"984.8"	"9848 Toxic effects of other spec. forms of lead compounds (inc. fumes)"	8935	8932	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"984.9"	"9849 Toxic effect of lead and its compounds (including fumes), unspecified"	8936	8932	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E861.5"	"E8615 Accidental poisoning by lead paints"	10163	10107	"N"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E861.50"	"E86150 Accidental poisoning by lead paints (place of occurence: home)"	10164	10163	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E861.51"	"E86151 Accidental poisoning by lead paints (place of occurence: farm)"	10165	10163	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E861.52"	"E86152 Accidental poisoning by lead paints (place of occurence: mine and quarry)"	10166	10163	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E861.53"	"E86153 Accidental poisoning by lead paints (at: industrial place)"	10167	10163	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E861.54"	"E86154 Accidental poisoning by lead paints (at: sports place)"	10168	10163	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E861.55"	"E86155 Accidental poisoning by lead paints (at: street)"	10169	10163	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E861.56"	"E86156 Accidental poisoning by lead paints (place of occurence: public building)"	10170	10163	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E861.57"	"E86157 Accidental poisoning by lead paints (at: residential inst'n"	10171	10163	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E861.58"	"E86158 Accidental poisoning by lead paints (at: other spec. place)"	10172	10163	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E861.59"	"E86159 Accidental poisoning by lead paints (at: unspecified place)"	10173	10163	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.0"	"E8660 Acc. pois. lead, its compounds and fumes"	10520	10519	"N"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.00"	"E86600 Acc. pois. lead,its compounds and fumes (at: home)"	10521	10520	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.01"	"E86601 Acc. pois. lead, its compounds and fumes (at: farm)"	10522	10520	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.02"	"E86602 Acc. pois. lead, its compounds and fumes (at:mine, quarry)"	10523	10520	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.03"	"E86603 Acc. pois. lead, its compounds and fumes (at:industrial place)"	10524	10520	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.04"	"E86604 Acc. pois. lead, its compounds and fumes (at: sports place)"	10525	10520	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.05"	"E86605 Acc. pois. lead, its compounds and fumes (at: street)"	10526	10520	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.06"	"E86606 Acc. pois. lead, its compounds and fumes (at: public building)"	10527	10520	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.07"	"E86607 Acc. pois. lead, its compounds and fumes (at: residential inst'n)"	10528	10520	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.08"	"E86608 Acc. pois. lead, its compounds and fumes (at: other spec. place)"	10529	10520	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.09"	"E86609 Acc. pois. lead, its compounds and fumes(at:unspecified place)"	10530	10520	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E984"	"E984 Submersion [drowning], undet. acc./purposely inflicted"	12997	170	"N"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E984.9"	"E9849 Submersion (drowning), undet. acc./purposely inflicted"	12998	12997	"Y"	"984"	"Toxic effect of lead and its compounds (including fumes)"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"985"	"985 Toxic effect of other metals"	8937	144	"N"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"985.0"	"9850 Toxic effect of mercury and its compounds"	8938	8937	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"985.1"	"9851 Toxic effect of arsenic and its compounds"	8939	8937	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"985.2"	"9852 Toxic effect of manganese and its compounds"	8940	8937	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"985.3"	"9853 Toxic effect of beryllium and its compounds"	8941	8937	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"985.4"	"9854 Toxic effect of antimony and its compounds"	8942	8937	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"985.5"	"9855 Toxic effect of cadmium and its compounds"	8943	8937	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"985.6"	"9856 Toxic effect of chromium"	8944	8937	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"985.8"	"9858 Toxic effect of other specified metals"	8945	8937	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"985.9"	"9859 Toxic effect of unspecified metals"	8946	8937	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.4"	"E8664 Acc. pois. other metals, their compounds and fumes"	10564	10519	"N"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.40"	"E86640 Acc. pois. other metals, their compounds and fumes (at: home)"	10565	10564	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.41"	"E86641 Acc. pois. other metals, their compounds and fumes (at: farm)"	10566	10564	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.42"	"E86642 Acc. pois. other metals, their compounds and fumes (at: mine, quarry)"	10567	10564	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.43"	"E86643 Acc. pois. other metals, their compounds and fumes (at: industrial place)"	10568	10564	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.44"	"E86644 Acc. pois. other metals, their compounds and fumes (at: sports place)"	10569	10564	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.45"	"E86645 Acc. pois. other metals, their compounds and fumes (at: street)"	10570	10564	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.46"	"E86646 Acc. pois. other metals, their compounds and fumes (at: public building)"	10571	10564	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.47"	"E86647 Acc. pois. other metals, their compounds and fumes (at:residential inst'n"	10572	10564	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.48"	"E86648 Acc. pois. other metals, their compounds and fumes (at: other spec. place"	10573	10564	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E866.49"	"E86649 Acc. pois. other metals, their compounds and fumes (at: unspecified place"	10574	10564	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E985"	"E985 Injury by firearms, explosives, undet. acc./purposely inflicted"	12999	170	"N"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E985.0"	"E9850 Injury by hand gun, undet. acc./purposely inflicted"	13000	12999	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E985.1"	"E9851 Injury by shot gun, undet. acc./purposely inflicted"	13001	12999	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E985.2"	"E9852 Injury by hunting rifle, undet. acc./purposely inflicted"	13002	12999	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E985.3"	"E9853 Injury by military firearms, undet. acc./purposely inflicted"	13003	12999	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E985.4"	"E9854 Injury by other/unspec. firearm, undet. acc./purposely inflicted"	13004	12999	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
"E985.5"	"E9855 Injury by explosives, undet. acc./purposely inflicted"	13005	12999	"Y"	"985"	"Toxic effect of other metals"	"injuries & poisonings"	"18"	"original"	"Both"	"1"	"1"
